C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_54_345.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_54_345.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_54_345.jpg, -0.4603616, 0.3174046, 0, 12.67364
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_54_452.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_54_452.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_54_452.jpg, -0.1733725, 0.03041554, 0, 13.27295
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_54_554.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_54_554.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_54_554.jpg, 0, 0.07516019, 0, 12.5362
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_54_660.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_54_660.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_54_660.jpg, 0, 0.4358777, 0, 12.84077
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_54_765.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_54_765.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_54_765.jpg, 0, 0.7502969, 0, 13.69957
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_54_868.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_54_868.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_54_868.jpg, 0, 1, 0, 14.65114
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_54_980.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_54_980.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_54_980.jpg, 0, 1, 0, 15.93471
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_55_081.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_55_081.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_55_081.jpg, 0, 1, 0, 17.04755
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_55_189.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_55_189.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_55_189.jpg, 0, 1, 0, 18.06248
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_55_295.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_55_295.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_55_295.jpg, 0, 1, 0, 19.1028
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_55_398.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_55_398.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_55_398.jpg, -0.1236565, 0.7211726, 0, 19.95329
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_55_506.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_55_506.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_55_506.jpg, -0.389448, 0.3688998, 0, 20.31966
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_55_620.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_55_620.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_55_620.jpg, -0.04819313, 0.3049897, 0, 20.44487
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_55_726.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_55_726.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_55_726.jpg, 0, 0.6210265, 0, 20.82015
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_55_838.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_55_838.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_55_838.jpg, 0, 0.9188086, 0, 21.58416
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_55_947.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_55_947.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_55_947.jpg, 0, 1, 0, 22.76379
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_56_053.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_56_053.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_56_053.jpg, 0, 1, 0, 23.74006
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_56_156.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_56_156.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_56_156.jpg, 0, 1, 0, 24.71054
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_56_265.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_56_265.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_56_265.jpg, -0.05997255, 0.803245, 0, 25.79564
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_56_366.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_56_366.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_56_366.jpg, -0.3635324, 0.4996851, 0, 26.24776
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_56_475.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_56_475.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_56_475.jpg, -0.3320664, 0.2051514, 0, 26.25733
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_56_578.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_56_578.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_56_578.jpg, 0, 0.4799513, 0, 26.43499
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_56_689.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_56_689.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_56_689.jpg, 0, 0.8120604, 0, 26.93505
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_56_791.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_56_791.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_56_791.jpg, 0, 1, 0, 27.83094
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_56_902.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_56_902.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_56_902.jpg, 0, 1, 0, 28.94373
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_57_006.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_57_006.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_57_006.jpg, 0, 1, 0, 29.86058
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_57_111.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_57_111.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_57_111.jpg, 0, 1, 0, 30.19062
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_57_221.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_57_221.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_57_221.jpg, 0, 1, 0, 30.19029
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_57_333.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_57_333.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_57_333.jpg, 0, 1, 0, 30.19029
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_57_445.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_57_445.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_57_445.jpg, 0, 1, 0, 30.1903
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_57_548.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_57_548.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_57_548.jpg, 0, 1, 0, 30.1903
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_57_654.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_57_654.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_57_654.jpg, 0, 1, 0, 30.1903
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_57_760.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_57_760.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_57_760.jpg, 0, 1, 0, 30.19031
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_57_865.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_57_865.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_57_865.jpg, 0, 0.8596034, 0, 30.16575
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_57_967.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_57_967.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_57_967.jpg, 0, 0.5516465, 0, 30.08837
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_58_072.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_58_072.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_58_072.jpg, -0.2753091, 0.2763374, 0, 30.00216
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_58_177.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_58_177.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_58_177.jpg, -0.04154367, 0, 0, 29.81385
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_58_289.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_58_289.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_58_289.jpg, 0, 0.04052763, 0, 29.45038
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_58_392.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_58_392.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_58_392.jpg, 0, 0.3212368, 0, 29.38021
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_58_504.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_58_504.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_58_504.jpg, 0, 0.6866332, 0, 29.77674
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_58_608.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_58_608.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_58_608.jpg, 0, 0.9999819, 0, 30.17588
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_58_717.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_58_717.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_58_717.jpg, 0, 1, 0, 30.19035
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_58_822.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_58_822.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_58_822.jpg, 0, 0.9593741, 0, 30.19028
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_58_932.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_58_932.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_58_932.jpg, 0, 0.6598808, 0, 30.11829
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_59_032.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_59_032.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_59_032.jpg, -0.2640164, 0.3649609, 0, 30.01737
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_59_142.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_59_142.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_59_142.jpg, -0.3231209, 0, 0, 29.705
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_59_253.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_59_253.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_59_253.jpg, -0.03086915, 0, 0, 29.41008
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_59_353.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_59_353.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_59_353.jpg, 0, 0.3034711, 0, 29.30962
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_59_456.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_59_456.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_59_456.jpg, 0, 0.612707, 0, 29.59383
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_59_564.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_59_564.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_59_564.jpg, 0, 0.974675, 0, 30.16771
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_59_665.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_59_665.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_59_665.jpg, 0, 1, 0, 30.19028
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_59_770.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_59_770.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_59_770.jpg, 0, 1, 0, 30.19029
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_59_875.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_59_875.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_59_875.jpg, 0, 1, 0, 30.1903
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_20_59_978.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_20_59_978.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_20_59_978.jpg, 0, 1, 0, 30.19029
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_21_00_079.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_21_00_079.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_21_00_079.jpg, 0, 1, 0, 30.1903
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_21_00_181.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_21_00_181.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_21_00_181.jpg, 0, 1, 0, 30.19008
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_21_00_289.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_21_00_289.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_21_00_289.jpg, 0, 1, 0, 30.19003
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_21_00_395.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_21_00_395.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_21_00_395.jpg, 0, 1, 0, 30.18981
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_21_00_506.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_21_00_506.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_21_00_506.jpg, 0, 1, 0, 30.19019
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_21_00_609.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_21_00_609.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_21_00_609.jpg, 0, 1, 0, 30.19021
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_21_00_711.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_21_00_711.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_21_00_711.jpg, 0, 1, 0, 30.19052
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_21_00_817.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_21_00_817.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_21_00_817.jpg, 0, 1, 0, 30.19033
C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\center_2019_05_19_22_21_00_924.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\left_2019_05_19_22_21_00_924.jpg, C:\Users\yutak\OneDrive\デスクトップ\simulator-windows-64\IMG\right_2019_05_19_22_21_00_924.jpg, 0, 1, 0, 30.19032
